Feature ID	Taxon	Confidence
K13012	wbqP; O-antigen biosynthesis protein WbqP	1
K13014	arnD; undecaprenyl phosphate-alpha-L-ara4FN deformylase [EC:3.5.1.-]	1
K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	1
K13016	wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	1
K13017	wbpE, wlbC; UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]	1
K13019	wbpI, wlbD; UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]	1
K13038	coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	1
K13043	argF; N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]	1
K13049	PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]	1
K13051	iaaA, ASRGL1; beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	1
K13052	divIC, divA; cell division protein DivIC	1
K13069	E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]	1
K13085	ipgD, sopB; phosphatidylinositol-4,5-bisphosphate 4-phosphatase [EC:3.1.3.78]	1
K13171	SRRM1, SRM160; serine/arginine repetitive matrix protein 1	1
K13238	ECI1, DCI; Delta3-Delta2-enoyl-CoA isomerase [EC:5.3.3.8]	1
K13252	ptcA; putrescine carbamoyltransferase [EC:2.1.3.6]	1
K13255	fhuF; ferric iron reductase protein FhuF	1
K13256	psiE; protein PsiE	1
K13280	SEC11, sipW; signal peptidase I [EC:3.4.21.89]	1
K13282	cphB; cyanophycinase [EC:3.4.15.6]	1
K13283	fieF; ferrous-iron efflux pump FieF	1
K13288	orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]	1
K13292	lgt, umpA; phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	1
K13312	tylJ, gerF; dTDP-4-dehydro-6-deoxy-D-glucose 3-epimerase [EC:5.1.3.27]	1
K13326	megDIII; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase [EC:2.1.1.- 2.1.1.234]	1
K13378	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3]	1
K13408	raxA; membrane fusion protein	1
K13455	avrXccC, avrB; avirulence protein	1
K13497	trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]	1
K13498	trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]	1
K13500	fcbD; chondroitin synthase [EC:2.4.1.175 2.4.1.226]	1
K13527	mpa; proteasome-associated ATPase	1
K13529	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	1
K13541	cbiGH-cobJ; cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]	1
K13542	cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	1
K13564	btrG; gamma-L-glutamyl-butirosin B gamma-L-glutamyl cyclotransferase [EC:4.3.2.6]	1
K13570	pup; prokaryotic ubiquitin-like protein Pup	1
K13571	pafA; proteasome accessory factor A [EC:6.3.1.19]	1
K13573	pafC; proteasome accessory factor C	1
K13604	bchU; bacteriochlorophyllide d C-20 methyltransferase [EC:2.1.1.333]	1
K13605	bchK; bacteriochlorophyll c synthase [EC:2.5.1.-]	1
K13626	fliW; flagellar assembly factor FliW	1
K13628	iscA; iron-sulfur cluster assembly protein	1
K13634	cysB; LysR family transcriptional regulator, cys regulon transcriptional activator	1
K13640	hspR; MerR family transcriptional regulator, heat shock protein HspR	1
K13641	iclR; IclR family transcriptional regulator, acetate operon repressor	1
K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	1
K13652	K13652; AraC family transcriptional regulator	1
K13653	K13653; AraC family transcriptional regulator	1
K13661	gumC; GumC protein	1
K13663	gumF; acyltransferase [EC:2.3.1.-]	1
K13664	gumG; acyltransferase [EC:2.3.1.-]	1
K13671	K13671; alpha-1,2-mannosyltransferase [EC:2.4.1.-]	1
K13677	dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]	1
K13678	cpoA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]	1
K13694	mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]	1
K13695	nlpC; probable lipoprotein NlpC	1
K13732	fnbA; fibronectin-binding protein A	1
K13745	ddc; L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]	1
K13746	cansdh; carboxynorspermidine synthase [EC:1.5.1.43]	1
K13747	nspC; carboxynorspermidine decarboxylase [EC:4.1.1.96]	1
K13766	liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]	1
K13771	nsrR; Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	1
K13787	idsA; geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]	1
K13788	pta; phosphate acetyltransferase [EC:2.3.1.8]	1
K13789	GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	1
K13818	mobAB; molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]	1
K13819	K13819; NifU-like protein	1
K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	1
K13829	aroKB; shikimate kinase / 3-dehydroquinate synthase [EC:2.7.1.71 4.2.3.4]	1
K13853	aroG, aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase [EC:2.5.1.54 5.4.99.5]	1
K13888	macA; membrane fusion protein, macrolide-specific efflux system	1
K13890	gsiC; glutathione transport system permease protein	1
K13891	gsiD; glutathione transport system permease protein	1
K13892	gsiA; glutathione transport system ATP-binding protein	1
K13893	yejA; microcin C transport system substrate-binding protein	1
K13894	yejB; microcin C transport system permease protein	1
K13896	yejF; microcin C transport system ATP-binding protein	1
K13908	MUC5B, MG1; mucin-5B	1
K13918	gudX; glucarate dehydratase-related protein	1
K13919	pduD; propanediol dehydratase medium subunit [EC:4.2.1.28]	1
K13920	pduE; propanediol dehydratase small subunit [EC:4.2.1.28]	1
K13922	pduP; propionaldehyde dehydrogenase [EC:1.2.1.87]	1
K13923	pduL; phosphate propanoyltransferase [EC:2.3.1.222]	1
K13925	pfbA; plasmin and fibronectin-binding protein A	1
K13926	rbbA; ribosome-dependent ATPase	1
K13927	citXG; holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase [EC:2.7.7.61 2.4.2.52]	1
K13932	mdcD; malonate decarboxylase beta subunit [EC:4.1.1.87]	1
K13936	mdcF; malonate transporter	1
K13938	folM; dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]	1
K13940	sulD; dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]	1
K13950	pabAB; para-aminobenzoate synthetase [EC:2.6.1.85]	1
K13953	adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	1
K13963	SERPINB; serpin B	1
K13990	FTCD; glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]	1
K13993	HSP20; HSP20 family protein	1
K14007	SEC24; protein transport protein SEC24	1
K14054	mpaA; protein MpaA	1
K14055	uspE; universal stress protein E	1
K14057	abgR; LysR family transcriptional regulator, regulator of abg operon	1
K14058	ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA	1
K14061	uspF; universal stress protein F	1
K14062	ompN; outer membrane protein N	1
K14063	feaR; AraC family transcriptional regulator, positive regulator of tynA and feaB	1
K14084	mttC; trimethylamine corrinoid protein	1
K14086	echA; ech hydrogenase subunit A	1
K14087	echB; ech hydrogenase subunit B	1
K14090	echE; ech hydrogenase subunit E	1
K14155	patB, malY; cystathione beta-lyase [EC:4.4.1.8]	1
K14164	glyQS; glycyl-tRNA synthetase [EC:6.1.1.14]	1
K14170	pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	1
K14187	tyrA; chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12]	1
K14188	dltC; D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	1
K14205	mprF, fmtC; phosphatidylglycerol lysyltransferase [EC:2.3.2.3]	1
K14213	PEPD; Xaa-Pro dipeptidase [EC:3.4.13.9]	1
K14260	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14261	alaC; alanine-synthesizing transaminase [EC:2.6.1.-]	1
K14267	dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	1
K14274	xylC; xylonolactonase [EC:3.1.1.-]	1
K14287	ybdL; methionine transaminase [EC:2.6.1.88]	1
K14317	NUP214, CAN; nuclear pore complex protein Nup214	1
K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]	1
K14336	rlmA2; 23S rRNA (guanine748-N1)-methyltransferase [EC:2.1.1.188]	1
K14337	mptA; alpha-1,6-mannosyltransferase [EC:2.4.1.-]	1
K14347	SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7	1
K14358	SCRN; secernin	1
K14392	panF; sodium/pantothenate symporter	1
K14393	actP; cation/acetate symporter	1
K14415	RTCB, rtcB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]	1
K14424	SMO2; methylsterol monooxygenase 2	1
K14441	rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	1
K14445	SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5	1
K14466	K14466; 4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]	1
K14481	styA; styrene monooxygenase [EC:1.14.14.11]	1
K14482	styB; styrene monooxygenase reductase component [EC:1.5.1.-]	1
K14486	K14486, ARF; auxin response factor	1
K14534	abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	1
K14540	rbgA; ribosome biogenesis GTPase A	1
K14585	nahE; trans-o-hydroxybenzylidenepyruvate hydratase-aldolase [EC:4.1.2.45]	1
K14587	sgcE; protein sgcE [EC:5.1.3.-]	1
K14588	cueO; blue copper oxidase	1
K14591	aroM; protein AroM	1
K14623	dinD; DNA-damage-inducible protein D	1
K14645	K14645; serine protease [EC:3.4.21.-]	1
K14652	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	1
K14664	ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	1
K14682	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]	1
K14685	SLC40A1, FPN1; solute carrier family 40 (iron-regulated transporter), member 1	1
K14692	SLC30A5_7, ZNT5_7, MTP, MSC2; solute carrier family 30 (zinc transporter), member 5/7	1
K14708	SLC26A11; solute carrier family 26 (sodium-independent sulfate anion transporter), member 11	1
K14732	K14732; limonene hydroxylase [EC:1.14.14.51 1.14.14.52 1.1.1.243 1.1.1.144]	1
K14742	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	1
K14760	AAE14; acyl-activating enzyme 14 [EC:6.2.1.26]	1
K14761	ybcJ; ribosome-associated protein	1
K14835	NOP2; 25S rRNA (cytosine2870-C5)-methyltransferase [EC:2.1.1.310]	1
K14982	ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]	1
K14983	ciaR; two-component system, OmpR family, response regulator CiaR	1
K14988	salK; two-component system, NarL family, secretion system sensor histidine kinase SalK	1
K14989	salR; two-component system, NarL family, secretion system response regulator SalR	1
K15051	endA; DNA-entry nuclease	1
K15060	ligX; 5,5'-dehydrodivanillate O-demethylase	1
K15125	fhaB; filamentous hemagglutinin	1
K15256	cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]	1
K15257	cmoB; tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]	1
K15269	pecM; probable blue pigment (indigoidine) exporter	1
K15303	AKR7; aflatoxin B1 aldehyde reductase	1
K15311	pksG; polyketide biosynthesis 3-hydroxy-3-methylglutaryl-CoA synthase-like enzyme PksG	1
K15312	pksH; polyketide biosynthesis enoyl-CoA hydratase PksH	1
K15313	pksI; polyketide biosynthesis enoyl-CoA hydratase PksI	1
K15328	pksD; bacillaene synthase trans-acting acyltransferase	1
K15329	pksE; trans-AT polyketide synthase, acyltransferase and oxidoreductase domains	1
K15337	acpK; polyketide biosynthesis acyl carrier protein	1
K15342	cas1; CRISP-associated protein Cas1	1
K15346	sseD; secreted effector protein SseD	1
K15349	sseJ; secreted effector protein SseJ	1
K15350	sseF; secreted effector protein SseF	1
K15352	pipB2; secreted effector protein PipB2	1
K15359	hspA; 6-hydroxy-3-succinoylpyridine 3-monooxygenase [EC:1.14.13.163]	1
K15367	sseA; secretion system chaperone SseA	1
K15372	toa; taurine---2-oxoglutarate transaminase [EC:2.6.1.55]	1
K15383	K15383; MtN3 and saliva related transmembrane protein	1
K15396	trmJ; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]	1
K15460	yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	1
K15461	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	1
K15497	wtpC; molybdate/tungstate transport system ATP-binding protein [EC:3.6.3.- 3.6.3.55]	1
K15503	ANKRD44; serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	1
K15515	sauS; sulfoacetaldehyde dehydrogenase [EC:1.2.1.81]	1
K15520	mshD; mycothiol synthase [EC:2.3.1.189]	1
K15521	mshA; D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250]	1
K15525	mshB; N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase [EC:3.5.1.103]	1
K15526	mshC; L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13]	1
K15539	rodZ; cytoskeleton protein RodZ	1
K15548	aaeA; p-hydroxybenzoic acid efflux pump subunit AaeA	1
K15553	ssuA; sulfonate transport system substrate-binding protein	1
K15554	ssuC; sulfonate transport system permease protein	1
K15555	ssuB; sulfonate transport system ATP-binding protein [EC:3.6.3.-]	1
K15570	bnsF; naphthyl-2-methylsuccinate CoA transferase subunit [EC:2.8.3.-]	1
K15577	nrtB, nasE, cynB; nitrate/nitrite transport system permease protein	1
K15580	oppA, mppA; oligopeptide transport system substrate-binding protein	1
K15581	oppB; oligopeptide transport system permease protein	1
K15582	oppC; oligopeptide transport system permease protein	1
K15583	oppD; oligopeptide transport system ATP-binding protein	1
K15584	nikA; nickel transport system substrate-binding protein	1
K15585	nikB; nickel transport system permease protein	1
K15586	nikC; nickel transport system permease protein	1
K15587	nikD; nickel transport system ATP-binding protein [EC:3.6.3.24]	1
K15598	thiY; putative hydroxymethylpyrimidine transport system substrate-binding protein	1
K15599	thiX; putative hydroxymethylpyrimidine transport system permease protein	1
K15600	thiZ; putative hydroxymethylpyrimidine transport system ATP-binding protein	1
K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15634	gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]	1
K15635	apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15637	PGAM5; serine/threonine-protein phosphatase PGAM5 [EC:3.1.3.16]	1
K15657	srfATE, srfAD, lchAD; external thioesterase TEII	1
K15721	fyuA; pesticin/yersiniabactin receptor	1
K15722	cedA; cell division activator	1
K15724	erpA; iron-sulfur cluster insertion protein	1
K15726	czcA; cobalt-zinc-cadmium resistance protein CzcA	1
K15733	E1.11.1.19; dye decolorizing peroxidase [EC:1.11.1.19]	1
K15735	csiR; GntR family transcriptional regulator, carbon starvation induced regulator	1
K15736	lhgO; L-2-hydroxyglutarate oxidase [EC:1.1.3.-]	1
K15737	csiD; protein CsiD	1
K15738	uup; ABC transport system ATP-binding/permease protein	1
K15750	bphAb, bphA2, bphE; biphenyl 2,3-dioxygenase subunit beta [EC:1.14.12.18]	1
K15770	cycB, ganO; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	1
K15771	ganP; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	1
K15772	ganQ; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	1
K15773	hipB; HTH-type transcriptional regulator / antitoxin HipB	1
K15778	pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	1
K15830	hycE; formate hydrogenlyase subunit 5	1
K15831	hycF; formate hydrogenlyase subunit 6	1
K15834	hycH; formate hydrogenlyase maturation protein HycH	1
K15858	ascF; CDP-3, 6-dideoxy-D-glycero-L-glycero-4-hexulose-4-reductase [EC:1.1.1.-]	1
K15862	ccoNO; cytochrome c oxidase cbb3-type subunit I/II [EC:1.9.3.1]	1
K15866	paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	1
K15869	baiA; 3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase [EC:1.1.1.395]	1
K15871	baiF; bile acid CoA-transferase [EC:2.8.3.25]	1
K15874	baiI; bile acid 7beta-dehydratase	1
K15876	nrfH; cytochrome c nitrite reductase small subunit	1
K15878	K15878, narB; rieske iron-sulphur protein	1
K15879	narC; cytochrome b-561	1
K15912	pglF; UDP-N-acetyl-D-glucosamine 4,6-dehydratase [EC:4.2.1.135]	1
K15913	pglD; UDP-N-acetylbacillosamine N-acetyltransferase [EC:2.3.1.203]	1
K15914	pglA; N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase [EC:2.4.1.290]	1
K15915	pglC; undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase [EC:2.7.8.36]	1
K15923	AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]	1
K15933	lndZ5; oxygenase LndZ5	1
K15950	dnrF, rdmE; aklavinone 12-hydroxylase [EC:1.14.13.180]	1
K15962	mtmC; D-mycarose 3-C-methyltransferase	1
K15974	emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	1
K15975	K15975; glyoxalase family protein	1
K15977	K15977; putative oxidoreductase	1
K15984	rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]	1
K15986	ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	1
K15987	hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]	1
K16007	oleA; 8,8a-deoxyoleandolide synthase	1
K16012	cydC; ATP-binding cassette, subfamily C, bacterial CydC	1
K16013	cydD; ATP-binding cassette, subfamily C, bacterial CydD	1
K16014	cydCD; ATP-binding cassette, subfamily C, bacterial CydCD	1
K16052	ynaI, mscMJ; MscS family membrane protein	1
K16053	ybdG, mscM; miniconductance mechanosensitive channel	1
K16066	ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]	1
K16074	zntB; zinc transporter	1
K16077	scrY; sucrose porin	1
K16087	TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein	1
